station;lib;eu_cd;num_prel;dateprel;profondeur;zone;libzone;codeparam;libparam;codesupport;libsupport;codefraction;libfraction;resultat;unite;libunite;remarque;code_reseau;nom_reseau;code_preleveur;nom_preleveur;code_laboratoire;nom_laboratoire
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1387;Mercure;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.015;311;microgramme de mercure par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1387;Mercure;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.015;311;microgramme de mercure par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1387;Mercure;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.015;311;microgramme de mercure par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1388;Cadmium;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.01;293;microgramme de cadmium par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1388;Cadmium;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.01;293;microgramme de cadmium par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1388;Cadmium;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.01;293;microgramme de cadmium par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1389;Chrome;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.5;301;microgramme de chrome par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1389;Chrome;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.5;301;microgramme de chrome par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1389;Chrome;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.5;301;microgramme de chrome par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1392;Cuivre;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);1.1;304;microgramme de cuivre par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1392;Cuivre;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);1.3;304;microgramme de cuivre par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1392;Cuivre;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);1.8;304;microgramme de cuivre par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1393;Fer;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);8.0;307;microgramme de fer par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1393;Fer;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);8.0;307;microgramme de fer par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1393;Fer;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);10.0;307;microgramme de fer par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1394;Manganèse;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);2.0;321;microgramme de manganèse par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1394;Manganèse;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);1.0;321;microgramme de manganèse par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1394;Manganèse;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);8.0;321;microgramme de manganèse par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1395;Molybdène;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.4;323;microgramme de molybdène par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1395;Molybdène;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.3;323;microgramme de molybdène par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1395;Molybdène;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.3;323;microgramme de molybdène par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1396;Baryum;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);24.0;284;microgramme de baryum par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1396;Baryum;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);24.0;284;microgramme de baryum par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1396;Baryum;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);24.0;284;microgramme de baryum par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1433;Orthophosphates (PO4);3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.02;176;milligramme de phosphate par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1433;Orthophosphates (PO4);3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.02;176;milligramme de phosphate par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1433;Orthophosphates (PO4);3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.02;176;milligramme de phosphate par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1841;Carbone Organique;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);2.2;162;milligramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1841;Carbone Organique;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);2.1;162;milligramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1841;Carbone Organique;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);2.1;162;milligramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;2555;Thallium;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.1;480;microgramme de thallium par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;2555;Thallium;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.1;480;microgramme de thallium par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;2555;Thallium;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.1;480;microgramme de thallium par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;6219;Perchlorate;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.5;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;6219;Perchlorate;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.5;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;6219;Perchlorate;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.5;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1083;Chlorpyriphos-éthyl;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1083;Chlorpyriphos-éthyl;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1083;Chlorpyriphos-éthyl;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1084;Cyanures libres;3;Eau;023;Eau brute;5.0;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1084;Cyanures libres;3;Eau;023;Eau brute;5.0;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1084;Cyanures libres;3;Eau;023;Eau brute;5.0;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1093;Thiodicarbe;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1093;Thiodicarbe;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1093;Thiodicarbe;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1094;Lambda-cyhalothrine;3;Eau;023;Eau brute;0.005;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1094;Lambda-cyhalothrine;3;Eau;023;Eau brute;0.005;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1094;Lambda-cyhalothrine;3;Eau;023;Eau brute;0.005;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1101;Alachlore;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1101;Alachlore;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1101;Alachlore;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1102;Aldicarbe;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1102;Aldicarbe;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1102;Aldicarbe;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1103;Aldrine;3;Eau;023;Eau brute;0.002;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1103;Aldrine;3;Eau;023;Eau brute;0.002;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1103;Aldrine;3;Eau;023;Eau brute;0.002;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1105;Aminotriazole;3;Eau;023;Eau brute;0.03;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1105;Aminotriazole;3;Eau;023;Eau brute;0.03;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1105;Aminotriazole;3;Eau;023;Eau brute;0.03;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
